name,code,sectors,products
서울도시가스,017390,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사"
성안,011300,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입"
신대양제지,016590,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입"
신흥,004080,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대"
에스케이바이오팜,326030,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발
에이프로젠제약,003060,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매"
영풍제지,006740,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,지관원지,라이나원지 제조"
우리들제약,004720,의약품 제조업,의약품 외
우리종금,010050,기타 금융업,"종합금융,주택할부금융,부동산"
우진아이엔에스,010400,건물설비 설치 공사업,반도체/디스플레이 코팅덕트
웅진씽크빅,095720,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스"
유수홀딩스,000700,회사 본부 및 경영 컨설팅 서비스업,지주사업
유엔젤,072130,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급"
율촌화학,008730,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조"
이노션,214320,광고업,광고대행 및 광고물의 제작 등
이화산업,000760,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조"
인팩,023810,자동차 신품 부품 제조업,"자동차용 케이블,전자정보통신관련기기 제조,도매"
일신방직,003200,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출"
일진디스플,020760,반도체 제조업,"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설"
제주은행,006220,은행 및 저축기관,"은행업무,외국환업무,신탁업무"
제주항공,089590,항공 여객 운송업,"여객운송서비스, 화물운송서비스"
종근당,185750,의약품 제조업,"딜라트렌,리피로우"
진양홀딩스,100250,플라스틱제품 제조업,"투자,경영컨설팅"
천일고속,000650,육상 여객 운송업,"고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대"
체시스,033250,자동차 신품 부품 제조업,"자동차부품,뒷차축 제조"
카프로,006380,기초 화학물질 제조업,"카프로락탐,유안비료 제조"
컨버즈,109070,"골판지, 종이 상자 및 종이용기 제조업","크라프트지,박엽지"
케이티앤지,033780,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매"
코스맥스,192820,기타 화학제품 제조업,화장품
태영건설,009410,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매"
폴루스바이오팜,007630,상품 중개업,"정밀전자계측기,이동통신장비,무선호출기,파형관측기,인공위성수신기 제조"
풍산,103140,1차 비철금속 제조업,
하나금융지주,086790,기타 금융업,기타 금융
한국가스공사,036460,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발"
한국전력공사,015760,전기업,"전력자원개발,발전,송전,전력용기자재확보"
한국항공우주,047810,"항공기,우주선 및 부품 제조업","정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품"
한세예스24홀딩스,016450,봉제의복 제조업,"의류(니트) 제조,도소매,원단 제조,부동산 임대"
한일홀딩스,003300,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업
한전산업,130660,"건축기술, 엔지니어링 및 관련 기술 서비스업","발전설비 운전·정비, 전기검침"
한창,005110,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통"
현대그린푸드,005440,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대"
현대로템,064350,철도장비 제조업,"철도차량, 특수중기, 산업기계"
현대미포조선,010620,선박 및 보트 건조업,"선박수리,선박개조,선박신조"
현대백화점,069960,종합 소매업,백화점
현대약품,004310,의약품 제조업,"타코실, 마이녹실, 테놀민, 미에로화이바 등"
현대종합상사,011760,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발"
화신,010690,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조"
휴켐스,069260,기타 화학제품 제조업,"화합물,화학제품 제조"
흥국화재,000540,보험업,손해보험
AP시스템,265520,특수 목적용 기계 제조업,디스플레이 제조 장비
AP위성,211270,통신 및 방송 장비 제조업,위성통신 단말기
S&K폴리텍,091340,전자부품 제조업,고밀도폴리우레탄폼시트
SFA반도체,036540,반도체 제조업,"반도체패키지(SOP,DIP,QFP)"
THE MIDONG,161570,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템"
YTN,040300,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작
골프존뉴딘홀딩스,121440,상품 중개업,골프시뮬레이터
글로벌에스엠,900070,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)"
금화피에스시,036190,전기 및 통신 공사업,"설비,철물,전기,강구조물"
까스텔바작,308100,"섬유, 의복, 신발 및 가죽제품 소매업",골프의류 및 골프잡화
나무가,190510,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈"
네온테크,306620,특수 목적용 기계 제조업,기업인수합병
넥스트아이,137940,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등"
녹십자랩셀,144510,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행"
농우바이오,054050,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등"
뉴트리,270870,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등"
다나와,119860,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고"
다믈멀티미디어,093640,반도체 제조업,멀티미디어반도체
대동스틸,048470,1차 철강 제조업,"열연박판, 후판, 무늬강판 외"
대명소노시즌,007720,상품 종합 도매업,기업소모성자재 구매대행업
대보마그네틱,290670,기타 전기장비 제조업,"전자석탈철기, 자력선별기"
대신밸런스제8호스팩,336570,금융 지원 서비스업,기업 인수 및 합병
대한광통신,010170,절연선 및 케이블 제조업,광섬유
데이타솔루션,263800,기계장비 및 관련 물품 도매업,"EMC스토리지, SPSS, SI"
덱스터,206560,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)"
도이치모터스,067990,자동차 판매업,수입자동차
동신건설,025950,토목 건설업,토목
동원개발,013120,건물 건설업,도급공사
동일금속,109860,금속 주조업,"크롤러크레인용 트랙슈 어셈블리, 굴삭기용 아이들러 트랙슈 스프링 등"
동화기업,025900,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등"
드림시큐리티,203650,소프트웨어 개발 및 공급업,솔루션
드림어스컴퍼니,060570,기타 전문 도매업,휴대용 MP3 Player
디딤,217620,음식점업,"직영음식점, 축산물가공, 프랜차이즈"
디에이테크놀로지,196490,특수 목적용 기계 제조업,2차전지설비
디와이피엔에프,104460,일반 목적용 기계 제조업,뉴메틱 컨베잉 시스템(분체이송시스템)
디지캡,197140,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등"
디지탈옵틱,106520,사진장비 및 광학기기 제조업,휴대폰 및 차량용 카메라렌즈
레몬,294140,화학섬유 제조업,"EMI Shield Can, 나노멤브레인 등"
로보티즈,108490,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼"
로체시스템즈,071280,특수 목적용 기계 제조업,LCD 제조용 이송장비
루멘스,038060,반도체 제조업,LED개발 및 제조
루트로닉,085370,의료용 기기 제조업,의료용레이저기기
리노공업,058470,전자부품 제조업,"리노핀, 반도체 소켓 등"
마이크로디지탈,305090,의료용 기기 제조업,"바이오 분석 시스템, 메디칼 자동화 시스템"
마크로젠,038290,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse"
매커스,093520,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통
메디아나,041920,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)"
멜파스,096640,전자부품 제조업,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조"
모바일리더,100030,소프트웨어 개발 및 공급업,"Sync 솔루션, 멀티미디어 솔루션"
미래생명자원,218150,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업
미래컴퍼니,049950,특수 목적용 기계 제조업,EdgeGrinder
바른전자,064520,반도체 제조업,"메모리 카드, 스마트 카드 등"
바른테크놀로지,029480,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리"
배럴,267790,봉제의복 제조업,래쉬가드 및 워터스포츠 등
백금T&A,046310,통신 및 방송 장비 제조업,레이더디텍터
보성파워텍,006910,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재
브이원텍,251630,특수 목적용 기계 제조업,LCD/OLED 압흔검사기
브이티지엠피,018290,컴퓨터 및 주변장치 제조업,라미네이팅필름
비씨월드제약,200780,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약"
비아트론,141000,특수 목적용 기계 제조업,AMOLED 등 제조장비
빛샘전자,072950,전자부품 제조업,"전광판용 LED 모듈, LED 전광판, 광접속함체"
상상인이안제2호스팩,329560,금융 지원 서비스업,기업인수합병
상상인인더스트리,101000,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대"
서남,294630,기타 전기장비 제조업,고온초전도선재
서울리거,043710,기타 전문 도매업,모바일 주변 기기류
서울제약,018680,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등"
서전기전,189860,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사"
서희건설,035890,건물 건설업,"토목, 건축, 부동산임대업"
성광벤드,014620,1차 철강 제조업,관이음쇠
세동,053060,자동차 신품 부품 제조업,"도어벨트, 몰딩"
세중,039310,여행사 및 기타 여행보조 서비스업,나모웹에디터
센트럴바이오,051980,플라스틱제품 제조업,PVC샤시
솔브레인홀딩스,036830,기타 화학제품 제조업,"반도체,디스플레이,2차전지 공정용 화학제품"
솔트웍스,230980,소프트웨어 개발 및 공급업,기업인수 및 합병
슈프리마아이디,317770,전자부품 제조업,"지문인식 등록, 인증 기기 및 솔루션"
